42.3218,-71.635002
31.5273,-110.360703
39.768398,-86.157997
40.577499,-80.150299
52.416698,-1.55
39.7285,-121.837502
45.523399,-122.676201
31.5273,-110.360703
38.992699,-94.215103
32.834301,-97.228897
38.9907,-77.0261
41.338699,-72.690697
37.419201,-122.057404
42.617901,-70.715401
43.129902,-77.6082
37.553799,-77.460297
35.084499,-106.6511
40.714298,-74.005997
30.2672,-97.743103
27.770901,-82.679298
45.072498,-93.455803
42.830799,-1.5909
44.944401,-93.0933
39.715099,-75.730598
51.514198,-0.0931
38.8951,-77.0364
40.680401,-82.029503
37.419201,-122.057404
40.6945,-74.268997
29.4839,-81.191597
37.419201,-122.057404
51.388901,5.132
41.734299,-72.738197
42.457401,-71.054001
40.4086,-3.6922
35.902199,-78.628304
37.419201,-122.057404
40.8568,-89.6595
55.752201,37.615601
36.920502,-76.019203
39.168201,-77.164497
33.941502,-118.130699
45.5,-73.583298
42.489498,-83.1446
53.633301,-113.633301
32.467999,-96.987297
37.419201,-122.057404
38.112202,-92.690102
32.935799,-96.785301
37.419201,-122.057404
37.419201,-122.057404
39.6478,-104.987801
32.7831,-96.806702
38.894299,-77.431099
33.749001,-84.388
37.419201,-122.057404
38.893299,-77.014603
39.3354,-76.788803
40.650101,-73.9496
45.005199,-113.865799
37.758301,-86.035103
34.0522,-118.243698
34.0522,-118.243698
37.752102,-97.278198
38.616402,-121.496201
43.129902,-77.6082
37.419201,-122.057404
47.198002,-122.447304
40.771198,-74.206802
40.6903,-73.374901
37.419201,-122.057404
39.3354,-76.788803
37.419201,-122.057404
37.6745,-122.088303
40.3433,-74.1241
40.759602,-73.642502
31.9373,-89.817398
52.516701,13.4
39.240398,-76.839401
33.538601,-112.185997
41.513802,-87.599701
49.349998,6.7333
34.0522,-118.243698
34.0522,-118.243698
51.483299,7.2167
47.674,-122.121498
45.5,-73.583298
36.174999,-115.137199
32.7831,-96.806702
34.6045,-120.398003
33.248699,-111.6343
38.903301,-92.102203
34.0522,-118.243698
34.0522,-118.243698
29.688299,-95.060799
36.174999,-115.137199
32.935799,-96.785301
44.5709,-88.116798
45.046902,-93.426598
40.292099,-76.425903
47.037899,-122.900703
41.6856,-72.731201
35.7463,-78.7239
39.084,-77.152802
41.2094,-73.440903
40.7981,-73.068001
29.202101,-80.999802
39.441101,-81.346603
41.029301,-93.755302
40.725101,-73.707001
47.540401,-122.636299
53.5,-2.2167
41.849998,-87.650002
34.4436,-118.609497
45.5,-73.583298
40.911999,-85.476196
52.6819,-7.8022
33.657398,-112.2463
32.221699,-110.926498
-6.1744,106.829399
29.614401,-95.387703
31.3249,-89.177002
39.857101,-83.831299
38.215599,-85.615303
37.388699,-122.018799
37.786201,-122.437103
40.7673,-74.204903
38.883999,-77.022102
39.758099,-74.925598
39.328098,-84.221497
43.3666,-8.4068
25.0392,121.525002
42.1563,-122.5298
46.07,6.2989
38.883999,-77.022102
41.849998,-87.650002
41.254398,-74.040298
38.8951,-77.0364
32.744801,-117.170197
41.1306,-85.128899
32.755501,-117.070099
36.978802,-76.428001
41.661098,-91.530197
35.7915,-78.781097
44.0,-79.466698
36.4907,-82.620003
42.010601,-87.668602
35.702202,139.475601
36.846802,-76.285202
42.660999,-73.7593
53.533298,-0.05
40.744801,-73.948799
35.854401,139.968903
45.537701,-122.600601
53.0,-2.1833
33.050098,-117.2528
40.651402,-73.870796
47.606201,-122.3321
-34.928699,138.598602
42.598801,-83.010399
21.3209,-157.838898
20.233299,85.833298
57.716702,11.9667
51.216702,6.7667
32.067799,34.764702
50.799999,-0.3667
39.952301,-75.163803
39.952301,-75.163803
34.430801,-118.4645
40.815201,-73.362396
24.6537,46.715199
43.783298,-79.599998
49.883301,-124.550003
39.6478,-104.987801
41.678299,-71.270798
41.3568,-82.262001
44.975201,-93.527496
42.477501,-83.027702
50.883301,4.4667
37.419201,-122.057404
51.200001,-114.449997
36.165901,-86.784401
37.9963,-107.880501
41.849998,-87.650002
40.322399,-80.0355
30.332199,-81.655602
53.299999,-2.7333
39.0495,-94.408997
31.5273,-110.360703
30.3615,-87.3377
33.448399,-112.073997
28.4718,-80.816704
42.0312,-85.806503
32.067799,34.764702
19.9305,-155.796707
33.941399,-117.955498
29.9736,-90.085701
49.883301,-97.166702
27.0112,49.658298
32.533298,-117.016701
40.014999,-105.270599
28.6667,77.216698
40.583302,-73.924004
19.4342,-99.138603
40.691502,-73.805702
42.1833,23.049999
30.384001,-97.707298
37.419201,-122.057404
35.0508,-80.818604
42.0312,-85.806503
39.729401,-104.831902
36.853699,-87.653099
47.762299,-122.205399
53.900002,27.5667
37.8116,-122.241997
53.5,-2.2167
43.0597,-71.981697
45.416698,-75.699997
47.610199,-122.304298
18.7904,98.984703
37.781101,-122.462502
39.168201,-77.164497
39.961201,-82.998802
-36.866699,174.766693
31.0333,30.4667
34.523602,-116.880699
38.893299,-77.014603
40.4086,-3.6922
42.181999,-71.309998
35.584801,-78.246101
31.198099,29.919201
45.126099,-92.512802
41.312698,-73.8508
40.014999,-105.270599
41.009899,-74.007301
40.6884,-75.220703
33.266701,131.149994
41.009899,-74.007301
37.7799,-121.977997
50.883301,4.4667
50.599998,3.3833
51.083302,-114.083298
19.049999,-98.199997
41.182098,-8.6891
40.2393,-82.680397
42.7528,-72.010101
53.75,-2.4833
45.457298,-122.799202
49.25,-123.133301
45.555901,-123.1511
40.857899,-91.349098
38.893299,-77.014603
37.662399,-121.874702
49.483299,7.6333
43.612099,-116.391502
37.598499,126.978302
38.641899,-77.346298
34.0522,-118.243698
38.955898,-76.945503
-33.883301,151.216705
31.5273,-110.360703
36.174999,-115.137199
-36.833302,-73.050003
38.908401,-77.120102
39.8489,-75.382301
41.790001,-72.873497
46.165901,-112.837097
37.758301,-86.035103
30.049999,31.25
24.6537,46.715199
37.553799,-77.460297
-37.8139,144.963394
32.715302,-117.157303
41.6856,-72.731201
39.043701,-77.487503
47.762299,-122.205399
33.749001,-84.388
35.789501,-78.874298
29.944599,-93.917503
39.069801,-95.622299
31.5273,-110.360703
25.6833,-100.25
42.5051,-71.204697
33.4627,-111.985603
46.165901,-112.837097
31.5273,-110.360703
37.7691,-122.444901
31.5273,-110.360703
40.4734,-88.991501
25.937201,-80.317001
33.454899,-112.077698
40.301498,-79.538902
37.596298,-122.065697
35.037102,-97.256302
53.439499,14.5939
41.061001,-73.5429
40.776199,-73.954803
39.5975,-105.014099
18.975,72.825798
39.342899,-97.203102
42.6833,23.3167
32.8592,-97.081902
39.715099,-75.730598
31.5273,-110.360703
37.419201,-122.057404
38.251701,-85.754402
50.833302,-0.15
50.833302,-0.15
30.719601,-86.044403
40.045601,-86.008598
38.253201,-84.552399
50.950001,-2.6333
47.674,-122.121498
35.914398,7.3767
39.569,-104.8582
30.7911,30.9981
35.789501,-78.874298
38.186798,-85.660202
51.4333,-1.0
33.943199,-84.318001
32.778099,-96.955498
-37.8139,144.963394
37.630501,-122.411102
33.983101,-118.096703
51.514198,-0.0931
37.419201,-122.057404
42.906101,-112.397499
31.5273,-110.360703
30.0028,-95.396301
35.6189,-120.766899
38.804798,-77.046898
40.723499,-73.861198
31.5273,-110.360703
33.520699,-86.802498
37.812901,-121.974297
48.739498,-122.480904
32.716999,-116.995003
-27.471001,153.024307
32.067799,34.764702
47.606201,-122.3321
37.062698,-76.405197
46.347801,-113.955597
40.791901,-74.264
40.161598,-82.654099
38.0033,-122.031799
43.339901,-73.551003
40.800598,-73.965302
32.858601,-83.675102
43.1548,-77.615601
29.894699,-81.314499
38.576698,-92.1735
4.8133,-75.696098
43.100498,-77.426003
38.949902,-94.7453
34.0331,-84.601097
41.1339,-81.484596
39.509201,-74.608597
39.509201,-74.608597
32.542099,-97.320801
33.901901,-117.910797
33.019798,-96.698898
32.067799,34.764702
68.504402,14.8297
37.413502,-122.131203
29.7633,-95.363297
43.1548,-77.615601
40.981602,-74.1138
42.4925,-96.398697
33.887901,-117.7286
30.049999,31.25
32.815601,34.989201
42.2211,-71.198502
42.6105,-71.230598
-33.8615,151.205505
38.926601,-77.3936
41.1339,-81.484596
47.3078,-122.317703
40.646801,-81.295303
34.180801,-118.308998
30.049999,31.25
41.3218,-74.200798
30.0028,-95.396301
41.7351,-88.044701
31.053101,31.373899
-33.8615,151.205505
41.3218,-74.200798
29.707899,-95.401001
39.048302,-95.678001
35.480701,-97.536697
35.480701,-97.536697
35.409901,-94.387703
43.1548,-77.615601
32.067799,34.764702
30.0086,31.2122
35.480701,-97.536697
37.774899,-122.419403
40.6931,-73.857498
44.942902,-123.035103
37.490601,127.019997
39.739201,-104.984703
36.174999,-115.137199
37.748402,-122.415604
39.739201,-104.984703
40.9883,-73.795403
41.780399,-87.602699
45.553299,-122.5597
44.892601,-72.953796
20.8999,-156.538895
18.420799,-66.0616
33.605099,-117.643997
31.5273,-110.360703
-33.450001,-70.666702
28.6667,77.216698
51.383301,-0.3
-33.450001,-70.666702
37.758301,-86.035103
42.309898,-71.120201
40.7873,-73.811302
-33.450001,-70.666702
30.049999,31.25
40.124599,-75.538498
29.569799,-98.616096
39.0495,-94.408997
42.524399,-71.765701
42.524399,-71.765701
-6.1744,106.829399
27.9475,-82.458397
42.388802,-71.422501
41.921398,-88.074501
19.4342,-99.138603
38.406502,-107.890198
40.516499,-83.575996
42.279301,-71.165703
-37.700001,145.100006
42.2668,-83.856201
34.0522,-118.243698
37.758301,-86.035103
37.758301,-86.035103
31.5273,-110.360703
40.959,-74.497299
39.357899,-87.4245
30.2672,-97.743103
30.049999,31.25
43.450001,-8.15
35.180199,136.906693
36.153999,-95.992798
25.9825,-80.343399
35.3848,-97.527397
37.4249,-122.007401
40.483601,-79.746399
32.764999,35.049999
41.849998,-87.650002
51.383301,-0.3
-23.700001,-46.549999
33.9562,-83.987999
48.220501,-119.4552
41.922298,-87.755501
52.049999,5.2833
19.4342,-99.138603
30.049999,31.25
-21.1667,-47.799999
29.5075,-95.0895
51.514198,-0.0931
29.707899,-95.401001
45.481899,-98.506401
41.034,-73.762901
40.207199,-76.847801
42.3265,-122.875603
31.5273,-110.360703
33.757599,-118.077698
